date,demand,sku,supermarket
2019-11-17,89.0,heineken 0.0,dirk
2019-11-18,89.0,heineken 0.0,dirk
2019-11-19,90.0,heineken 0.0,dirk
2019-11-20,91.0,heineken 0.0,dirk
2019-11-21,88.0,heineken 0.0,dirk
2019-11-22,89.0,heineken 0.0,dirk
2019-11-23,90.0,heineken 0.0,dirk
2019-11-24,89.0,heineken 0.0,dirk
2019-11-25,,heineken 0.0,dirk
2019-11-26,89.0,heineken 0.0,dirk
2019-11-27,,heineken 0.0,dirk
2019-11-28,91.0,heineken 0.0,dirk
2019-11-29,90.0,heineken 0.0,dirk
2019-11-30,91.0,heineken 0.0,dirk
2019-12-01,88.0,heineken 0.0,dirk
2019-12-02,90.0,heineken 0.0,dirk
2019-12-03,90.0,heineken 0.0,dirk
2019-12-04,,heineken 0.0,dirk
2019-12-05,90.0,heineken 0.0,dirk
2019-12-06,89.0,heineken 0.0,dirk
2019-12-07,91.0,heineken 0.0,dirk
2019-12-08,88.0,heineken 0.0,dirk
2019-12-09,89.0,heineken 0.0,dirk
2019-12-10,89.0,heineken 0.0,dirk
2019-12-11,90.0,heineken 0.0,dirk
2019-12-12,91.0,heineken 0.0,dirk
2019-12-13,89.0,heineken 0.0,dirk
2019-12-14,90.0,heineken 0.0,dirk
2019-12-15,89.0,heineken 0.0,dirk
2019-12-16,90.0,heineken 0.0,dirk
2019-12-17,89.0,heineken 0.0,dirk
2019-12-18,91.0,heineken 0.0,dirk
2019-12-19,93.0,heineken 0.0,dirk
2019-12-20,90.0,heineken 0.0,dirk
2019-12-21,89.0,heineken 0.0,dirk
2019-12-22,89.0,heineken 0.0,dirk
2019-12-23,,heineken 0.0,dirk
2019-12-24,,heineken 0.0,dirk
2019-12-25,90.0,heineken 0.0,dirk
2019-12-26,90.0,heineken 0.0,dirk
2019-12-27,91.0,heineken 0.0,dirk
2019-12-28,89.0,heineken 0.0,dirk
2019-12-29,88.0,heineken 0.0,dirk
2019-12-30,90.0,heineken 0.0,dirk
2019-12-31,90.0,heineken 0.0,dirk
2020-01-01,,heineken 0.0,dirk
2020-01-02,91.0,heineken 0.0,dirk
2020-01-03,90.0,heineken 0.0,dirk
2020-01-04,89.0,heineken 0.0,dirk
2020-01-05,89.0,heineken 0.0,dirk
2020-01-06,88.0,heineken 0.0,dirk
2020-01-07,89.0,heineken 0.0,dirk
2020-01-08,92.0,heineken 0.0,dirk
2020-01-09,90.0,heineken 0.0,dirk
2020-01-10,92.0,heineken 0.0,dirk
2020-01-11,90.0,heineken 0.0,dirk
2020-01-12,88.0,heineken 0.0,dirk
2020-01-13,,heineken 0.0,dirk
2020-01-14,90.0,heineken 0.0,dirk
2020-01-15,90.0,heineken 0.0,dirk
2020-01-16,91.0,heineken 0.0,dirk
2020-01-17,92.0,heineken 0.0,dirk
2020-01-18,90.0,heineken 0.0,dirk
2020-01-19,90.0,heineken 0.0,dirk
2020-01-20,91.0,heineken 0.0,dirk
2020-01-21,90.0,heineken 0.0,dirk
2020-01-22,,heineken 0.0,dirk
2020-01-23,91.0,heineken 0.0,dirk
2020-01-24,89.0,heineken 0.0,dirk
2020-01-25,89.0,heineken 0.0,dirk
2020-01-26,91.0,heineken 0.0,dirk
2020-01-27,88.0,heineken 0.0,dirk
2020-01-28,91.0,heineken 0.0,dirk
2020-01-29,91.0,heineken 0.0,dirk
2020-01-30,90.0,heineken 0.0,dirk
2020-01-31,91.0,heineken 0.0,dirk
2020-02-01,92.0,heineken 0.0,dirk
2020-02-02,89.0,heineken 0.0,dirk
2020-02-03,90.0,heineken 0.0,dirk
2020-02-04,,heineken 0.0,dirk
2020-02-05,90.0,heineken 0.0,dirk
2020-02-06,92.0,heineken 0.0,dirk
2020-02-07,91.0,heineken 0.0,dirk
2020-02-08,89.0,heineken 0.0,dirk
2020-02-09,90.0,heineken 0.0,dirk
2020-02-10,89.0,heineken 0.0,dirk
2020-02-11,90.0,heineken 0.0,dirk
2020-02-12,,heineken 0.0,dirk
2020-02-13,92.0,heineken 0.0,dirk
2020-02-14,90.0,heineken 0.0,dirk
2020-02-15,89.0,heineken 0.0,dirk
2020-02-16,88.0,heineken 0.0,dirk
2020-02-17,88.0,heineken 0.0,dirk
2020-02-18,90.0,heineken 0.0,dirk
2020-02-19,92.0,heineken 0.0,dirk
2020-02-20,91.0,heineken 0.0,dirk
2020-02-21,92.0,heineken 0.0,dirk
2020-02-22,91.0,heineken 0.0,dirk
2020-02-23,,heineken 0.0,dirk
2020-02-24,89.0,heineken 0.0,dirk
2020-02-25,93.0,heineken 0.0,dirk
2020-02-26,90.0,heineken 0.0,dirk
2020-02-27,92.0,heineken 0.0,dirk
2020-02-28,93.0,heineken 0.0,dirk
2020-02-29,90.0,heineken 0.0,dirk
2020-03-01,,heineken 0.0,dirk
2020-03-02,,heineken 0.0,dirk
2020-03-03,92.0,heineken 0.0,dirk
2020-03-04,93.0,heineken 0.0,dirk
2020-03-05,92.0,heineken 0.0,dirk
2020-03-06,90.0,heineken 0.0,dirk
2020-03-07,90.0,heineken 0.0,dirk
2020-03-08,90.0,heineken 0.0,dirk
2020-03-09,89.0,heineken 0.0,dirk
2020-03-10,91.0,heineken 0.0,dirk
2020-03-11,,heineken 0.0,dirk
2020-03-12,91.0,heineken 0.0,dirk
2020-03-13,93.0,heineken 0.0,dirk
2020-03-14,90.0,heineken 0.0,dirk
2020-03-15,90.0,heineken 0.0,dirk
2020-03-16,90.0,heineken 0.0,dirk
2020-03-17,90.0,heineken 0.0,dirk
2020-03-18,92.0,heineken 0.0,dirk
2020-03-19,93.0,heineken 0.0,dirk
2020-03-20,,heineken 0.0,dirk
2020-03-21,91.0,heineken 0.0,dirk
2020-03-22,89.0,heineken 0.0,dirk
2020-03-23,90.0,heineken 0.0,dirk
2020-03-24,91.0,heineken 0.0,dirk
2020-03-25,93.0,heineken 0.0,dirk
2020-03-26,94.0,heineken 0.0,dirk
2020-03-27,91.0,heineken 0.0,dirk
2020-03-28,93.0,heineken 0.0,dirk
2020-03-29,90.0,heineken 0.0,dirk
2020-03-30,90.0,heineken 0.0,dirk
2020-03-31,90.0,heineken 0.0,dirk
2020-04-01,92.0,heineken 0.0,dirk
2020-04-02,92.0,heineken 0.0,dirk
2020-04-03,91.0,heineken 0.0,dirk
2020-04-04,91.0,heineken 0.0,dirk
2020-04-05,91.0,heineken 0.0,dirk
2020-04-06,90.0,heineken 0.0,dirk
2020-04-07,92.0,heineken 0.0,dirk
2020-04-08,91.0,heineken 0.0,dirk
2020-04-09,93.0,heineken 0.0,dirk
2020-04-10,,heineken 0.0,dirk
2020-04-11,92.0,heineken 0.0,dirk
2020-04-12,89.0,heineken 0.0,dirk
2020-04-13,91.0,heineken 0.0,dirk
2020-04-14,92.0,heineken 0.0,dirk
2020-04-15,93.0,heineken 0.0,dirk
2020-04-16,92.0,heineken 0.0,dirk
2020-04-17,94.0,heineken 0.0,dirk
2020-04-18,,heineken 0.0,dirk
2020-04-19,92.0,heineken 0.0,dirk
2020-04-20,,heineken 0.0,dirk
2020-04-21,91.0,heineken 0.0,dirk
2020-04-22,95.0,heineken 0.0,dirk
2020-04-23,92.0,heineken 0.0,dirk
2020-04-24,92.0,heineken 0.0,dirk
2020-04-25,92.0,heineken 0.0,dirk
2020-04-26,92.0,heineken 0.0,dirk
2020-04-27,91.0,heineken 0.0,dirk
2020-04-28,93.0,heineken 0.0,dirk
2020-04-29,93.0,heineken 0.0,dirk
2020-04-30,93.0,heineken 0.0,dirk
2020-05-01,92.0,heineken 0.0,dirk
2020-05-02,91.0,heineken 0.0,dirk
2020-05-03,92.0,heineken 0.0,dirk
2020-05-04,90.0,heineken 0.0,dirk
2020-05-05,92.0,heineken 0.0,dirk
2020-05-06,91.0,heineken 0.0,dirk
2020-05-07,,heineken 0.0,dirk
2020-05-08,,heineken 0.0,dirk
2020-05-09,93.0,heineken 0.0,dirk
2020-05-10,89.0,heineken 0.0,dirk
2020-05-11,91.0,heineken 0.0,dirk
2020-05-12,93.0,heineken 0.0,dirk
2020-05-13,94.0,heineken 0.0,dirk
2020-05-14,94.0,heineken 0.0,dirk
2020-05-15,94.0,heineken 0.0,dirk
2020-05-16,92.0,heineken 0.0,dirk
2020-05-17,92.0,heineken 0.0,dirk
2020-05-18,92.0,heineken 0.0,dirk
2020-05-19,92.0,heineken 0.0,dirk
2020-05-20,91.0,heineken 0.0,dirk
2020-05-21,94.0,heineken 0.0,dirk
2020-05-22,94.0,heineken 0.0,dirk
2020-05-23,91.0,heineken 0.0,dirk
2020-05-24,90.0,heineken 0.0,dirk
2020-05-25,92.0,heineken 0.0,dirk
2020-05-26,94.0,heineken 0.0,dirk
2020-05-27,95.0,heineken 0.0,dirk
2020-05-28,92.0,heineken 0.0,dirk
2020-05-29,94.0,heineken 0.0,dirk
2020-05-30,92.0,heineken 0.0,dirk
2020-05-31,92.0,heineken 0.0,dirk
2020-06-01,,heineken 0.0,dirk
2020-06-02,94.0,heineken 0.0,dirk
2020-06-03,93.0,heineken 0.0,dirk
2020-06-04,,heineken 0.0,dirk
2020-06-05,93.0,heineken 0.0,dirk
2020-06-06,91.0,heineken 0.0,dirk
2020-06-07,92.0,heineken 0.0,dirk
2020-06-08,92.0,heineken 0.0,dirk
2020-06-09,,heineken 0.0,dirk
2020-06-10,94.0,heineken 0.0,dirk
2020-06-11,94.0,heineken 0.0,dirk
2020-06-12,93.0,heineken 0.0,dirk
2020-06-13,93.0,heineken 0.0,dirk
2020-06-14,91.0,heineken 0.0,dirk
2020-06-15,92.0,heineken 0.0,dirk
2020-06-16,94.0,heineken 0.0,dirk
2020-06-17,95.0,heineken 0.0,dirk
2020-06-18,95.0,heineken 0.0,dirk
2020-06-19,95.0,heineken 0.0,dirk
2020-06-20,93.0,heineken 0.0,dirk
2020-06-21,91.0,heineken 0.0,dirk
2020-06-22,94.0,heineken 0.0,dirk
2020-06-23,94.0,heineken 0.0,dirk
2020-06-24,93.0,heineken 0.0,dirk
2020-06-25,95.0,heineken 0.0,dirk
2020-06-26,93.0,heineken 0.0,dirk
2020-06-27,91.0,heineken 0.0,dirk
2020-06-28,93.0,heineken 0.0,dirk
2020-06-29,93.0,heineken 0.0,dirk
2020-06-30,93.0,heineken 0.0,dirk
2020-07-01,95.0,heineken 0.0,dirk
2020-07-02,95.0,heineken 0.0,dirk
2020-07-03,93.0,heineken 0.0,dirk
2020-07-04,91.0,heineken 0.0,dirk
2020-07-05,90.0,heineken 0.0,dirk
2020-07-06,92.0,heineken 0.0,dirk
2020-07-07,93.0,heineken 0.0,dirk
2020-07-08,94.0,heineken 0.0,dirk
2020-07-09,94.0,heineken 0.0,dirk
2020-07-10,93.0,heineken 0.0,dirk
2020-07-11,92.0,heineken 0.0,dirk
2020-07-12,91.0,heineken 0.0,dirk
2020-07-13,94.0,heineken 0.0,dirk
2020-07-14,93.0,heineken 0.0,dirk
2020-07-15,94.0,heineken 0.0,dirk
2020-07-16,93.0,heineken 0.0,dirk
2020-07-17,94.0,heineken 0.0,dirk
2020-07-18,93.0,heineken 0.0,dirk
2020-07-19,92.0,heineken 0.0,dirk
2020-07-20,91.0,heineken 0.0,dirk
2020-07-21,95.0,heineken 0.0,dirk
2020-07-22,94.0,heineken 0.0,dirk
2020-07-23,95.0,heineken 0.0,dirk
2020-07-24,93.0,heineken 0.0,dirk
2020-07-25,92.0,heineken 0.0,dirk
2020-07-26,93.0,heineken 0.0,dirk
2020-07-27,93.0,heineken 0.0,dirk
2020-07-28,93.0,heineken 0.0,dirk
2020-07-29,92.0,heineken 0.0,dirk
2020-07-30,94.0,heineken 0.0,dirk
2020-07-31,94.0,heineken 0.0,dirk
2020-08-01,93.0,heineken 0.0,dirk
2020-08-02,92.0,heineken 0.0,dirk
2020-08-03,,heineken 0.0,dirk
2020-08-04,93.0,heineken 0.0,dirk
2020-08-05,94.0,heineken 0.0,dirk
2020-08-06,95.0,heineken 0.0,dirk
2020-08-07,,heineken 0.0,dirk
2020-08-08,,heineken 0.0,dirk
2020-08-09,92.0,heineken 0.0,dirk
2020-08-10,91.0,heineken 0.0,dirk
2020-08-11,,heineken 0.0,dirk
2020-08-12,,heineken 0.0,dirk
2020-08-13,92.0,heineken 0.0,dirk
2020-08-14,93.0,heineken 0.0,dirk
2020-08-15,,heineken 0.0,dirk
2020-08-16,91.0,heineken 0.0,dirk
2020-08-17,92.0,heineken 0.0,dirk
2020-08-18,93.0,heineken 0.0,dirk
2020-08-19,,heineken 0.0,dirk
2020-08-20,93.0,heineken 0.0,dirk
2020-08-21,93.0,heineken 0.0,dirk
2020-08-22,94.0,heineken 0.0,dirk
2020-08-23,92.0,heineken 0.0,dirk
2020-08-24,92.0,heineken 0.0,dirk
2020-08-25,95.0,heineken 0.0,dirk
2020-08-26,92.0,heineken 0.0,dirk
2020-08-27,92.0,heineken 0.0,dirk
2020-08-28,92.0,heineken 0.0,dirk
2020-08-29,92.0,heineken 0.0,dirk
2020-08-30,91.0,heineken 0.0,dirk
2020-08-31,92.0,heineken 0.0,dirk
2020-09-01,93.0,heineken 0.0,dirk
2020-09-02,,heineken 0.0,dirk
2020-09-03,94.0,heineken 0.0,dirk
2020-09-04,92.0,heineken 0.0,dirk
2020-09-05,,heineken 0.0,dirk
2020-09-06,92.0,heineken 0.0,dirk
2020-09-07,94.0,heineken 0.0,dirk
2020-09-08,94.0,heineken 0.0,dirk
2020-09-09,93.0,heineken 0.0,dirk
2020-09-10,94.0,heineken 0.0,dirk
2020-09-11,,heineken 0.0,dirk
2020-09-12,92.0,heineken 0.0,dirk
2020-09-13,90.0,heineken 0.0,dirk
2020-09-14,93.0,heineken 0.0,dirk
2020-09-15,94.0,heineken 0.0,dirk
2020-09-16,93.0,heineken 0.0,dirk
2020-09-17,93.0,heineken 0.0,dirk
2020-09-18,93.0,heineken 0.0,dirk
2020-09-19,445.0,heineken 0.0,dirk
2020-09-20,,heineken 0.0,dirk
2020-09-21,91.0,heineken 0.0,dirk
2020-09-22,92.0,heineken 0.0,dirk
2020-09-23,93.0,heineken 0.0,dirk
2020-09-24,94.0,heineken 0.0,dirk
2020-09-25,94.0,heineken 0.0,dirk
2020-09-26,93.0,heineken 0.0,dirk
2020-09-27,,heineken 0.0,dirk
2020-09-28,91.0,heineken 0.0,dirk
2020-09-29,93.0,heineken 0.0,dirk
2020-09-30,94.0,heineken 0.0,dirk
2020-10-01,93.0,heineken 0.0,dirk
2020-10-02,93.0,heineken 0.0,dirk
2020-10-03,92.0,heineken 0.0,dirk
2020-10-04,92.0,heineken 0.0,dirk
2020-10-05,92.0,heineken 0.0,dirk
2020-10-06,93.0,heineken 0.0,dirk
2020-10-07,,heineken 0.0,dirk
2020-10-08,93.0,heineken 0.0,dirk
2020-10-09,94.0,heineken 0.0,dirk
2020-10-10,92.0,heineken 0.0,dirk
2020-10-11,93.0,heineken 0.0,dirk
2020-10-12,90.0,heineken 0.0,dirk
2020-10-13,92.0,heineken 0.0,dirk
2020-10-14,94.0,heineken 0.0,dirk
2020-10-15,92.0,heineken 0.0,dirk
2020-10-16,93.0,heineken 0.0,dirk
2020-10-17,92.0,heineken 0.0,dirk
2020-10-18,91.0,heineken 0.0,dirk
2020-10-19,91.0,heineken 0.0,dirk
2020-10-20,90.0,heineken 0.0,dirk
2020-10-21,93.0,heineken 0.0,dirk
2020-10-22,93.0,heineken 0.0,dirk
2020-10-23,94.0,heineken 0.0,dirk
2020-10-24,93.0,heineken 0.0,dirk
2020-10-25,92.0,heineken 0.0,dirk
2020-10-26,92.0,heineken 0.0,dirk
2020-10-27,90.0,heineken 0.0,dirk
2020-10-28,94.0,heineken 0.0,dirk
2020-10-29,,heineken 0.0,dirk
2020-10-30,94.0,heineken 0.0,dirk
2020-10-31,92.0,heineken 0.0,dirk
2020-11-01,91.0,heineken 0.0,dirk
2020-11-02,91.0,heineken 0.0,dirk
2020-11-03,92.0,heineken 0.0,dirk
2020-11-04,93.0,heineken 0.0,dirk
2020-11-05,94.0,heineken 0.0,dirk
2020-11-06,93.0,heineken 0.0,dirk
2020-11-07,91.0,heineken 0.0,dirk
2020-11-08,93.0,heineken 0.0,dirk
2020-11-09,91.0,heineken 0.0,dirk
2020-11-10,90.0,heineken 0.0,dirk
2020-11-11,94.0,heineken 0.0,dirk
2020-11-12,94.0,heineken 0.0,dirk
2020-11-13,,heineken 0.0,dirk
2020-11-14,93.0,heineken 0.0,dirk
2020-11-15,,heineken 0.0,dirk
2020-11-16,91.0,heineken 0.0,dirk
2020-11-17,92.0,heineken 0.0,dirk
2020-11-18,,heineken 0.0,dirk
2020-11-19,92.0,heineken 0.0,dirk
2020-11-20,92.0,heineken 0.0,dirk
2020-11-21,,heineken 0.0,dirk
2020-11-22,92.0,heineken 0.0,dirk
2020-11-23,91.0,heineken 0.0,dirk
2020-11-24,93.0,heineken 0.0,dirk
2020-11-25,91.0,heineken 0.0,dirk
2020-11-26,92.0,heineken 0.0,dirk
2020-11-27,93.0,heineken 0.0,dirk
2020-11-28,93.0,heineken 0.0,dirk
2020-11-29,,heineken 0.0,dirk
2020-11-30,92.0,heineken 0.0,dirk
2020-12-01,90.0,heineken 0.0,dirk
2020-12-02,92.0,heineken 0.0,dirk
2020-12-03,90.0,heineken 0.0,dirk
2020-12-04,92.0,heineken 0.0,dirk
2020-12-05,92.0,heineken 0.0,dirk
2020-12-06,91.0,heineken 0.0,dirk
2020-12-07,,heineken 0.0,dirk
2020-12-08,93.0,heineken 0.0,dirk
2020-12-09,93.0,heineken 0.0,dirk
2020-12-10,93.0,heineken 0.0,dirk
2020-12-11,92.0,heineken 0.0,dirk
2020-12-12,92.0,heineken 0.0,dirk
2020-12-13,91.0,heineken 0.0,dirk
2020-12-14,92.0,heineken 0.0,dirk
2020-12-15,,heineken 0.0,dirk
2020-12-16,93.0,heineken 0.0,dirk
2020-12-17,92.0,heineken 0.0,dirk
2020-12-18,,heineken 0.0,dirk
2020-12-19,92.0,heineken 0.0,dirk
2020-12-20,91.0,heineken 0.0,dirk
2020-12-21,92.0,heineken 0.0,dirk
2020-12-22,,heineken 0.0,dirk
2020-12-23,94.0,heineken 0.0,dirk
2020-12-24,94.0,heineken 0.0,dirk
2020-12-25,93.0,heineken 0.0,dirk
2020-12-26,92.0,heineken 0.0,dirk
2020-12-27,92.0,heineken 0.0,dirk
2020-12-28,91.0,heineken 0.0,dirk
2020-12-29,93.0,heineken 0.0,dirk
2020-12-30,94.0,heineken 0.0,dirk
2020-12-31,,heineken 0.0,dirk
2021-01-01,93.0,heineken 0.0,dirk
2021-01-02,91.0,heineken 0.0,dirk
2021-01-03,91.0,heineken 0.0,dirk
2021-01-04,92.0,heineken 0.0,dirk
2021-01-05,91.0,heineken 0.0,dirk
2021-01-06,94.0,heineken 0.0,dirk
2021-01-07,93.0,heineken 0.0,dirk
2021-01-08,92.0,heineken 0.0,dirk
2021-01-09,91.0,heineken 0.0,dirk
2021-01-10,91.0,heineken 0.0,dirk
2021-01-11,91.0,heineken 0.0,dirk
2021-01-12,91.0,heineken 0.0,dirk
2021-01-13,,heineken 0.0,dirk
2021-01-14,92.0,heineken 0.0,dirk
2021-01-15,92.0,heineken 0.0,dirk
2021-01-16,92.0,heineken 0.0,dirk
2021-01-17,91.0,heineken 0.0,dirk
2021-01-18,92.0,heineken 0.0,dirk
2021-01-19,93.0,heineken 0.0,dirk
2021-01-20,93.0,heineken 0.0,dirk
2021-01-21,91.0,heineken 0.0,dirk
2021-01-22,94.0,heineken 0.0,dirk
2021-01-23,93.0,heineken 0.0,dirk
2021-01-24,90.0,heineken 0.0,dirk
2021-01-25,92.0,heineken 0.0,dirk
2021-01-26,93.0,heineken 0.0,dirk
2021-01-27,92.0,heineken 0.0,dirk
2021-01-28,,heineken 0.0,dirk
2021-01-29,94.0,heineken 0.0,dirk
2021-01-30,92.0,heineken 0.0,dirk
2021-01-31,92.0,heineken 0.0,dirk
2021-02-01,93.0,heineken 0.0,dirk
2021-02-02,92.0,heineken 0.0,dirk
2021-02-03,92.0,heineken 0.0,dirk
2021-02-04,95.0,heineken 0.0,dirk
2021-02-05,,heineken 0.0,dirk
2021-02-06,,heineken 0.0,dirk
2021-02-07,93.0,heineken 0.0,dirk
2021-02-08,92.0,heineken 0.0,dirk
2021-02-09,93.0,heineken 0.0,dirk
2021-02-10,93.0,heineken 0.0,dirk
2021-02-11,94.0,heineken 0.0,dirk
2021-02-12,95.0,heineken 0.0,dirk
2021-02-13,,heineken 0.0,dirk
2021-02-14,91.0,heineken 0.0,dirk
2021-02-15,,heineken 0.0,dirk
2021-02-16,92.0,heineken 0.0,dirk
2021-02-17,94.0,heineken 0.0,dirk
2021-02-18,94.0,heineken 0.0,dirk
2021-02-19,94.0,heineken 0.0,dirk
2021-02-20,93.0,heineken 0.0,dirk
2021-02-21,92.0,heineken 0.0,dirk
2021-02-22,93.0,heineken 0.0,dirk
2021-02-23,92.0,heineken 0.0,dirk
2021-02-24,94.0,heineken 0.0,dirk
2021-02-25,94.0,heineken 0.0,dirk
2021-02-26,92.0,heineken 0.0,dirk
2021-02-27,92.0,heineken 0.0,dirk
2021-02-28,92.0,heineken 0.0,dirk
2021-03-01,92.0,heineken 0.0,dirk
2021-03-02,94.0,heineken 0.0,dirk
2021-03-03,94.0,heineken 0.0,dirk
2021-03-04,97.0,heineken 0.0,dirk
2021-03-05,93.0,heineken 0.0,dirk
2021-03-06,92.0,heineken 0.0,dirk
2021-03-07,94.0,heineken 0.0,dirk
2021-03-08,92.0,heineken 0.0,dirk
2021-03-09,95.0,heineken 0.0,dirk
2021-03-10,91.0,heineken 0.0,dirk
2021-03-11,94.0,heineken 0.0,dirk
2021-03-12,95.0,heineken 0.0,dirk
2021-03-13,95.0,heineken 0.0,dirk
2021-03-14,93.0,heineken 0.0,dirk
2021-03-15,,heineken 0.0,dirk
2021-03-16,93.0,heineken 0.0,dirk
2021-03-17,95.0,heineken 0.0,dirk
2021-03-18,95.0,heineken 0.0,dirk
2021-03-19,95.0,heineken 0.0,dirk
2021-03-20,92.0,heineken 0.0,dirk
2021-03-21,93.0,heineken 0.0,dirk
2021-03-22,94.0,heineken 0.0,dirk
2021-03-23,97.0,heineken 0.0,dirk
2021-03-24,,heineken 0.0,dirk
2021-03-25,95.0,heineken 0.0,dirk
2021-03-26,93.0,heineken 0.0,dirk
2021-03-27,92.0,heineken 0.0,dirk
2021-03-28,90.0,heineken 0.0,dirk
2021-03-29,93.0,heineken 0.0,dirk
2021-03-30,96.0,heineken 0.0,dirk
2021-03-31,94.0,heineken 0.0,dirk
2021-04-01,92.0,heineken 0.0,dirk
2021-04-02,94.0,heineken 0.0,dirk
2021-04-03,93.0,heineken 0.0,dirk
2021-04-04,93.0,heineken 0.0,dirk
2021-04-05,95.0,heineken 0.0,dirk
2021-04-06,95.0,heineken 0.0,dirk
2021-04-07,96.0,heineken 0.0,dirk
2021-04-08,94.0,heineken 0.0,dirk
2021-04-09,95.0,heineken 0.0,dirk
2021-04-10,92.0,heineken 0.0,dirk
2021-04-11,94.0,heineken 0.0,dirk
2021-04-12,92.0,heineken 0.0,dirk
2021-04-13,95.0,heineken 0.0,dirk
2021-04-14,95.0,heineken 0.0,dirk
2021-04-15,95.0,heineken 0.0,dirk
2021-04-16,93.0,heineken 0.0,dirk
2021-04-17,94.0,heineken 0.0,dirk
2021-04-18,91.0,heineken 0.0,dirk
2021-04-19,92.0,heineken 0.0,dirk
2021-04-20,,heineken 0.0,dirk
2021-04-21,97.0,heineken 0.0,dirk
2021-04-22,95.0,heineken 0.0,dirk
2021-04-23,94.0,heineken 0.0,dirk
2021-04-24,94.0,heineken 0.0,dirk
2021-04-25,96.0,heineken 0.0,dirk
2021-04-26,93.0,heineken 0.0,dirk
2021-04-27,93.0,heineken 0.0,dirk
2021-04-28,94.0,heineken 0.0,dirk
2021-04-29,95.0,heineken 0.0,dirk
2021-04-30,97.0,heineken 0.0,dirk
2021-05-01,,heineken 0.0,dirk
2021-05-02,93.0,heineken 0.0,dirk
2021-05-03,93.0,heineken 0.0,dirk
2021-05-04,93.0,heineken 0.0,dirk
2021-05-05,96.0,heineken 0.0,dirk
2021-05-06,96.0,heineken 0.0,dirk
2021-05-07,95.0,heineken 0.0,dirk
2021-05-08,,heineken 0.0,dirk
2021-05-09,94.0,heineken 0.0,dirk
2021-05-10,94.0,heineken 0.0,dirk
2021-05-11,96.0,heineken 0.0,dirk
2021-05-12,97.0,heineken 0.0,dirk
2021-05-13,95.0,heineken 0.0,dirk
2021-05-14,96.0,heineken 0.0,dirk
2021-05-15,95.0,heineken 0.0,dirk
2021-05-16,94.0,heineken 0.0,dirk
2021-05-17,93.0,heineken 0.0,dirk
2021-05-18,96.0,heineken 0.0,dirk
2021-05-19,98.0,heineken 0.0,dirk
2021-05-20,96.0,heineken 0.0,dirk
2021-05-21,97.0,heineken 0.0,dirk
2021-05-22,94.0,heineken 0.0,dirk
2021-05-23,94.0,heineken 0.0,dirk
2021-05-24,94.0,heineken 0.0,dirk
2021-05-25,95.0,heineken 0.0,dirk
2021-05-26,,heineken 0.0,dirk
2021-05-27,97.0,heineken 0.0,dirk
2021-05-28,93.0,heineken 0.0,dirk
2021-05-29,,heineken 0.0,dirk
2021-05-30,94.0,heineken 0.0,dirk
2021-05-31,96.0,heineken 0.0,dirk
2021-06-01,94.0,heineken 0.0,dirk
2021-06-02,96.0,heineken 0.0,dirk
2021-06-03,,heineken 0.0,dirk
2021-06-04,96.0,heineken 0.0,dirk
2021-06-05,96.0,heineken 0.0,dirk
2021-06-06,93.0,heineken 0.0,dirk
2021-06-07,94.0,heineken 0.0,dirk
2021-06-08,96.0,heineken 0.0,dirk
2021-06-09,95.0,heineken 0.0,dirk
2021-06-10,,heineken 0.0,dirk
2021-06-11,,heineken 0.0,dirk
2021-06-12,95.0,heineken 0.0,dirk
2021-06-13,93.0,heineken 0.0,dirk
2021-06-14,94.0,heineken 0.0,dirk
2021-06-15,95.0,heineken 0.0,dirk
2021-06-16,96.0,heineken 0.0,dirk
2021-06-17,96.0,heineken 0.0,dirk
2021-06-18,95.0,heineken 0.0,dirk
2021-06-19,93.0,heineken 0.0,dirk
2021-06-20,92.0,heineken 0.0,dirk
2021-06-21,93.0,heineken 0.0,dirk
2021-06-22,94.0,heineken 0.0,dirk
2021-06-23,95.0,heineken 0.0,dirk
2021-06-24,95.0,heineken 0.0,dirk
2021-06-25,96.0,heineken 0.0,dirk
2021-06-26,94.0,heineken 0.0,dirk
2021-06-27,,heineken 0.0,dirk
2021-06-28,95.0,heineken 0.0,dirk
2021-06-29,96.0,heineken 0.0,dirk
2021-06-30,95.0,heineken 0.0,dirk
2021-07-01,95.0,heineken 0.0,dirk
2021-07-02,95.0,heineken 0.0,dirk
2021-07-03,95.0,heineken 0.0,dirk
2021-07-04,95.0,heineken 0.0,dirk
2021-07-05,96.0,heineken 0.0,dirk
2021-07-06,96.0,heineken 0.0,dirk
2021-07-07,96.0,heineken 0.0,dirk
2021-07-08,97.0,heineken 0.0,dirk
2021-07-09,96.0,heineken 0.0,dirk
2021-07-10,94.0,heineken 0.0,dirk
2021-07-11,95.0,heineken 0.0,dirk
2021-07-12,94.0,heineken 0.0,dirk
2021-07-13,94.0,heineken 0.0,dirk
2021-07-14,96.0,heineken 0.0,dirk
2021-07-15,96.0,heineken 0.0,dirk
2021-07-16,96.0,heineken 0.0,dirk
2021-07-17,94.0,heineken 0.0,dirk
2021-07-18,94.0,heineken 0.0,dirk
2021-07-19,94.0,heineken 0.0,dirk
2021-07-20,95.0,heineken 0.0,dirk
2021-07-21,97.0,heineken 0.0,dirk
2021-07-22,97.0,heineken 0.0,dirk
2021-07-23,96.0,heineken 0.0,dirk
2021-07-24,,heineken 0.0,dirk
